Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB	Device	Supported Platforms	Proceeds Reason	Preserved Pricing	Client
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/07/2017	01/07/2017	USD	US	USD	997762888	0	 	 	 	 	Finance		Desktop	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	420	0	01/07/2017	01/07/2017	USD	US	USD	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	com.rubicoin.invest.premium.monthly	 	Premium_200_30_active	 	IAY	9	4.9	01/07/2017	01/07/2017	USD	US	USD	1147092422	6.99	 	20150303	Renewal	1 Month	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	222	0	01/07/2017	01/07/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	3F	10	0	01/07/2017	01/07/2017	CAD	CA	CAD	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	3	9	0	01/07/2017	01/07/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1	0	01/07/2017	01/07/2017	USD	CO	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	55	0	01/07/2017	01/07/2017	USD	US	USD	997762888	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	13	0	01/07/2017	01/07/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	com.rubicoin.invest.premium.monthly	 	Premium_200_30_active	 	IAY	1	4.9	01/07/2017	01/07/2017	USD	US	USD	1147092422	6.99	 	20150303	New	1 Month	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	3F	1	0	01/07/2017	01/07/2017	MXN	MX	MXN	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	3F	1	0	01/07/2017	01/07/2017	CAD	CA	CAD	997762888	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1	0	01/07/2017	01/07/2017	USD	AR	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	15	0	01/07/2017	01/07/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.11.1	3	3	0	01/07/2017	01/07/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	125	0	01/07/2017	01/07/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	2	0	01/07/2017	01/07/2017	USD	BR	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	3	1	0	01/07/2017	01/07/2017	MXN	MX	MXN	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1	0	01/07/2017	01/07/2017	USD	PE	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.11.1	7	3	0	01/07/2017	01/07/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.6.2	3	1	0	01/07/2017	01/07/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	3	0	01/07/2017	01/07/2017	USD	CO	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	4	0	01/07/2017	01/07/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPod touch	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	3F	1	0	01/07/2017	01/07/2017	CAD	CA	CAD	997762888	0	 	 	 	 	Finance		iPod touch	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	2	0	01/07/2017	01/07/2017	AUD	AU	AUD	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	2	0	01/07/2017	01/07/2017	AUD	AU	AUD	997762888	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	5	0	01/07/2017	01/07/2017	AUD	AU	AUD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	1	0	01/07/2017	01/07/2017	AUD	AU	AUD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1	0	01/07/2017	01/07/2017	MXN	MX	MXN	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	4	0	01/07/2017	01/07/2017	MXN	MX	MXN	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1	0	01/07/2017	01/07/2017	USD	CL	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	1	0	01/07/2017	01/07/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/07/2017	01/07/2017	MXN	MX	MXN	997762888	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/07/2017	01/07/2017	CAD	CA	CAD	997762888	0	 	 	 	 	Finance		Desktop	iOS	 	 	 
APPLE	US	com.rubicoin.invest.premium.monthly	 	Premium_200_30_active	 	IAY	2	6.99	01/07/2017	01/07/2017	CAD	CA	CAD	1147092422	9.99	 	20150303	New	1 Month	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	41	0	01/07/2017	01/07/2017	CAD	CA	CAD	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	2	0	01/07/2017	01/07/2017	MXN	MX	MXN	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/07/2017	01/07/2017	USD	CL	USD	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	8	0	01/07/2017	01/07/2017	CAD	CA	CAD	997762888	0	 	 	 	 	Finance		iPad	iOS	 	 	 
